Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
2544	-0.308	0.	-7.5625e-002	-6.0928e-002
2545	-0.242	0.	-6.875e-002	-5.0864e-002
2546	-0.264	0.	-6.1875e-002	-3.8228e-002
2547	-0.264	0.	-7.5625e-002	-6.3342e-002
2548	-0.198	0.	-6.875e-002	-5.0573e-002
2549	-0.22	0.	-6.1875e-002	-3.8377e-002
2550	-0.22	0.	-7.5625e-002	-6.3508e-002
2551	-0.154	0.	-6.875e-002	-4.9067e-002
2552	-0.176	0.	-6.1875e-002	-3.7768e-002
2553	-0.176	0.	-7.5625e-002	-6.2638e-002
2554	-0.11	0.	-6.875e-002	-4.4784e-002
2555	-0.132	0.	-6.1875e-002	-3.6075e-002
2556	-0.132	0.	-7.5625e-002	-5.9787e-002
2557	-6.6e-002	0.	-6.875e-002	-3.4173e-002
2558	-8.8e-002	0.	-6.1875e-002	-3.0814e-002
2559	-8.8e-002	0.	-7.5625e-002	-5.246e-002
2560	-3.3e-002	0.	-6.875e-002	8.8167e-003
2561	-4.4e-002	0.	-6.1875e-002	-2.1267e-002
2562	-4.4e-002	0.	-7.5625e-002	-3.2149e-002
2563	-2.2e-002	0.	-6.1875e-002	5.4107e-002
2564	-2.2e-002	0.	-7.5625e-002	3.4575e-002
2565	-1.1e-002	0.	-6.875e-002	7.4776e-002
2566	-3.3e-002	0.	6.875e-002	1.0822e-002
2567	-1.1e-002	0.	6.875e-002	7.8717e-002
2568	-2.2e-002	0.	7.5625e-002	3.7138e-002
2569	-2.2e-002	0.	6.1875e-002	5.7262e-002
2570	-6.6e-002	0.	6.875e-002	-3.3411e-002
2571	-4.4e-002	0.	7.5625e-002	-3.0657e-002
2572	-4.4e-002	0.	6.1875e-002	-2.0455e-002
2573	-0.11	0.	6.875e-002	-4.4866e-002
2574	-8.8e-002	0.	7.5625e-002	-5.2009e-002
2575	-8.8e-002	0.	6.1875e-002	-3.0524e-002
2576	-0.154	0.	6.875e-002	-4.9295e-002
2577	-0.132	0.	7.5625e-002	-6.0471e-002
2578	-0.132	0.	6.1875e-002	-3.6459e-002
2579	-0.198	0.	6.875e-002	-5.0528e-002
2580	-0.176	0.	7.5625e-002	-6.2519e-002
2581	-0.176	0.	6.1875e-002	-3.773e-002
2582	-0.242	0.	6.875e-002	-5.0697e-002
2583	-0.22	0.	7.5625e-002	-6.3496e-002
2584	-0.22	0.	6.1875e-002	-3.8366e-002
2585	-0.286	0.	6.875e-002	-4.9308e-002
2586	-0.264	0.	7.5625e-002	-6.2955e-002
