Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
637	-0.17038	0.	-0.62496	-1.7919e-005
638	0.10665	0.	-6.7222e-002	1.7705e-003
639	0.2177	0.	-9.1329e-002	5.0067e-004
640	0.43465	0.	-0.74955	2.0441e-006
641	0.74802	0.	-0.66133	5.0307e-006
642	-3.6408e-002	0.	-7.1667e-002	-6.6723e-003
643	0.86682	0.	-0.26142	1.4815e-005
644	-0.13571	0.	-0.52958	-3.6381e-005
645	-2.1187e-002	0.	-0.36126	-1.0836e-004
646	-0.25629	0.	-0.39819	-3.5834e-005
647	-1.03	0.	-0.12309	1.7099e-005
648	0.12545	0.	-0.16237	3.216e-004
649	-0.39414	0.	-0.64325	-2.8722e-006
650	8.0378e-002	0.	-0.80696	-5.2513e-006
651	-0.15901	0.	-9.7569e-002	-6.4383e-004
652	-0.70257	0.	-0.92262	8.6653e-007
653	-5.0874e-002	0.	-0.50685	-4.1221e-005
654	0.85026	0.	-0.93278	8.6608e-007
655	-0.74506	0.	-0.14163	3.7e-005
656	-0.15428	0.	-5.5881e-002	-1.5021e-004
657	0.40537	0.	-0.40238	2.7925e-005
658	-1.8204e-002	0.	-5.0833e-002	-5.6103e-003
659	-0.55523	0.	-0.36155	2.7876e-005
660	0.62403	0.	-0.61326	6.8646e-006
661	0.10963	0.	-0.29903	-3.4598e-005
662	-6.119e-002	0.	-9.8156e-002	-4.2409e-003
663	-1.0744	0.	-0.38511	1.0755e-005
664	-0.30412	0.	-0.81472	-2.9603e-006
665	-0.27735	0.	-0.93195	-1.2851e-006
666	9.8695e-002	0.	-0.9254	-1.6589e-006
667	-0.19136	0.	-5.7331e-002	5.3195e-003
668	4.2029e-003	0.	-0.44667	-5.4703e-005
669	0.34898	0.	-0.62791	2.8003e-006
670	0.88997	0.	-0.14081	1.6758e-005
671	0.90551	0.	-0.72498	3.6023e-006
672	-7.382e-002	0.	-0.14943	-1.4793e-003
673	-1.0661	0.	-0.65576	5.1619e-006
674	-0.68203	0.	-0.51918	1.2202e-005
675	-0.11757	0.	-0.18795	-6.368e-004
676	-0.41924	0.	-0.80674	-1.3e-006
677	-0.13886	0.	-0.14618	-9.3862e-004
678	-0.1971	0.	-0.14171	-6.525e-005
679	0.66066	0.	-0.38808	1.7898e-005
680	0.91209	0.	-0.39282	1.0313e-005
681	-0.20278	0.	-0.31529	-1.2176e-004
682	0.18306	0.	-0.4761	-6.3738e-006
683	-0.71102	0.	-0.38052	1.9419e-005
684	0.22892	0.	-0.19868	1.5142e-004
685	-0.1542	0.	-0.24529	-3.2076e-004
686	-4.0845e-002	0.	-0.29218	-2.1516e-004
