Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
7138	-2.625e-002	7.e-002	0.	3.9047e-002
7144	-3.15e-002	4.375e-002	0.	6.7079e-002
7145	-2.625e-002	5.25e-002	0.	5.6415e-002
7151	-3.15e-002	2.625e-002	0.	9.3729e-002
7152	-2.625e-002	3.5e-002	0.	7.7837e-002
7159	-3.15e-002	8.75e-003	0.	0.12304
7160	-2.625e-002	1.75e-002	0.	0.11092
7166	-2.625e-002	1.e-015	0.	0.13581
7176	-2.625e-002	0.21	0.	0.13013
7186	-2.1e-002	8.75e-003	0.	0.12304
7192	-2.1e-002	2.625e-002	0.	9.3729e-002
7198	-2.1e-002	4.375e-002	0.	6.7079e-002
7202	-2.1e-002	6.125e-002	0.	4.7599e-002
7206	-2.1e-002	7.875e-002	0.	3.1514e-002
7210	-2.1e-002	9.625e-002	0.	1.9067e-002
7214	-2.1e-002	0.11375	0.	1.6974e-002
7218	-2.1e-002	0.13125	0.	2.7758e-002
7222	-2.1e-002	0.14875	0.	4.3379e-002
7226	-2.1e-002	0.16625	0.	6.2304e-002
7230	-2.1e-002	0.18375	0.	8.856e-002
7236	-2.1e-002	0.20125	0.	0.11759
7260	2.625e-002	0.21	0.	0.1422
7261	3.15e-002	0.20125	0.	0.12959
7311	2.1e-002	0.20125	0.	0.12959
7575	2.1e-002	0.18375	0.	9.9569e-002
7576	2.625e-002	0.1925	0.	0.11743
7582	2.1e-002	0.16625	0.	7.1389e-002
7583	2.625e-002	0.175	0.	8.2702e-002
7588	2.1e-002	0.14875	0.	5.078e-002
7589	2.625e-002	0.1575	0.	6.0189e-002
7593	2.1e-002	0.13125	0.	3.3528e-002
7594	2.625e-002	0.14	0.	4.1625e-002
7598	2.1e-002	0.11375	0.	2.0073e-002
7599	2.625e-002	0.1225	0.	2.6082e-002
7603	2.1e-002	9.625e-002	0.	1.7537e-002
7604	2.625e-002	0.105	0.	1.6722e-002
7608	2.1e-002	7.875e-002	0.	2.8821e-002
7609	2.625e-002	8.75e-002	0.	2.212e-002
7614	2.1e-002	6.125e-002	0.	4.5306e-002
7615	2.625e-002	7.e-002	0.	3.6512e-002
7619	2.1e-002	4.375e-002	0.	6.5438e-002
7620	2.625e-002	5.25e-002	0.	5.4442e-002
7624	2.1e-002	2.625e-002	0.	9.2993e-002
7625	2.625e-002	3.5e-002	0.	7.6564e-002
7632	2.1e-002	8.75e-003	0.	0.12297
7633	2.625e-002	1.75e-002	0.	0.11069
7639	2.625e-002	5.e-016	0.	0.13583
7714	3.15e-002	8.75e-003	0.	0.12297
7925	3.15e-002	2.625e-002	0.	9.2993e-002
7930	3.15e-002	4.375e-002	0.	6.5438e-002
