Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
349	0.	0.39333	0.	6.6886e-004
350	0.	0.41	0.	5.1393e-004
351	0.	0.42667	0.	3.8552e-004
352	0.	0.44333	0.	3.3064e-004
353	0.	-0.23333	0.	3.3144e-004
354	0.	-0.21667	0.	3.9841e-004
355	0.	-0.2	0.	5.3688e-004
356	0.	-0.18333	0.	7.3179e-004
357	0.	-0.16667	0.	9.7683e-004
358	0.	-0.15	0.	1.46e-003
359	0.	-0.13333	0.	2.1371e-003
360	0.	-0.11667	0.	3.3584e-003
361	0.	-0.1	0.	4.776e-003
362	0.	-8.3333e-002	0.	7.7549e-003
363	0.	-6.6667e-002	0.	1.1773e-002
364	0.	-5.e-002	0.	2.0364e-002
365	0.	-3.3333e-002	0.	3.6815e-002
366	0.	-1.6667e-002	0.	8.6429e-002
495	0.	0.21	0.	0.12886
496	0.	0.	0.	0.13647
501	-0.1815	0.46	0.	2.1429e-005
502	0.	0.46	0.	3.0804e-004
503	-0.1815	-0.25	0.	2.2028e-005
504	0.	-0.25	0.	3.1417e-004
862	-9.2696e-002	0.36365	0.	8.0391e-004
863	-9.0775e-002	-0.15507	0.	7.8858e-004
864	-7.1e-002	-0.10447	0.	2.6901e-003
865	-6.8883e-002	0.31514	0.	2.5272e-003
866	-0.1065	-1.2439e-002	0.	5.3558e-003
867	-0.10806	0.13497	0.	3.9494e-003
868	-0.1065	6.1524e-002	0.	5.2202e-003
869	-0.12625	0.30065	0.	1.4712e-003
870	-0.12363	-9.1347e-002	0.	1.639e-003
871	-5.2724e-002	0.2599	0.	1.1479e-002
872	-5.125e-002	-5.2236e-002	0.	1.1349e-002
873	-0.11007	-0.20117	0.	2.7748e-004
874	-7.0197e-002	-0.20508	0.	3.6509e-004
875	-0.11137	0.41335	0.	2.4989e-004
876	-7.0125e-002	0.41335	0.	3.5203e-004
877	-0.13892	-0.15092	0.	4.9228e-004
878	-0.14048	0.358	0.	4.9909e-004
879	-6.6871e-002	0.19862	0.	1.7822e-002
880	-6.6321e-002	4.0207e-002	0.	1.83e-002
881	-6.9e-002	8.3262e-002	0.	1.2072e-002
882	-0.10875	0.18332	0.	5.6998e-003
883	-0.14266	9.6592e-003	0.	2.712e-003
884	-0.14454	0.11289	0.	1.2878e-003
885	-8.875e-002	-7.1443e-002	0.	3.6354e-003
886	-8.7722e-002	0.27925	0.	4.2138e-003
887	-0.144	-2.7317e-002	0.	2.4224e-003
888	-0.14376	0.23483	0.	2.2274e-003
889	-6.6585e-002	0.14552	0.	1.3405e-002
890	-0.15122	0.19904	0.	2.2971e-003
891	-0.144	7.0274e-002	0.	1.8684e-003
892	-7.1561e-002	-4.7199e-003	0.	1.4819e-002
893	-0.10531	-0.12051	0.	1.2418e-003
894	-0.10769	0.33158	0.	1.1924e-003
895	-3.4691e-002	0.30654	0.	4.1999e-003
896	-3.55e-002	-9.3902e-002	0.	5.0974e-003
897	-0.1065	9.8506e-002	0.	3.7191e-003
898	-0.1065	2.4543e-002	0.	6.1151e-003
899	-0.14813	0.40263	0.	1.9133e-004
900	-0.14644	-0.19204	0.	2.0184e-004
901	-3.3172e-002	0.41952	0.	4.1747e-004
902	-3.3172e-002	-0.20952	0.	4.1741e-004
903	-0.11729	0.25657	0.	3.0866e-003
904	-0.11728	-5.0784e-002	0.	3.0926e-003
905	-3.8792e-002	-0.1165	0.	2.8739e-003
906	-4.1143e-002	0.3477	0.	1.6453e-003
907	-8.5036e-002	-4.8368e-002	0.	6.4045e-003
908	-6.9237e-002	0.25106	0.	1.0397e-002
909	-0.1345	-5.5045e-002	0.	2.0913e-003
910	-7.0664e-002	0.1246	0.	9.9656e-003
911	-0.14661	2.9038e-002	0.	2.4293e-003
912	-6.697e-002	-0.1254	0.	1.9556e-003
913	-0.13467	0.34019	0.	7.3086e-004
914	-0.12954	-0.1109	0.	1.0864e-003
915	-0.13944	-0.23208	0.	1.1107e-004
916	-0.14267	0.42341	0.	1.3715e-004
917	-0.14467	0.30759	0.	1.0364e-003
918	-0.12546	0.3741	0.	4.3217e-004
919	-0.11924	-0.1842	0.	3.4818e-004
920	-0.14699	-8.5378e-002	0.	1.2232e-003
921	-0.10132	0.32024	0.	1.4984e-003
922	-9.6362e-002	-9.0629e-002	0.	2.3858e-003
923	-3.6899e-002	-1.9699e-002	0.	3.7191e-002
924	-5.9372e-002	-6.9567e-002	0.	6.6884e-003
925	-6.3048e-002	0.29822	0.	3.985e-003
926	-4.2283e-002	0.24373	0.	2.2028e-002
927	-8.4167e-002	0.3493	0.	1.137e-003
928	-0.16357	-0.12007	0.	6.3017e-004
929	-9.9253e-002	0.43007	0.	2.2844e-004
930	-9.2125e-002	-0.23445	0.	2.1414e-004
931	-1.5125e-002	-0.14278	0.	1.749e-003
932	-3.4441e-002	-5.5341e-002	0.	1.373e-002
933	-1.4049e-002	0.26787	0.	1.4534e-002
934	-6.9e-002	0.17261	0.	1.5765e-002
935	-5.6764e-002	0.22018	0.	2.018e-002
936	-5.9813e-002	0.43668	0.	2.933e-004
937	-5.9813e-002	-0.22668	0.	2.9586e-004
938	-7.8169e-002	-0.18024	0.	5.322e-004
939	-0.15614	0.34758	0.	4.8651e-004
940	-2.4253e-002	0.38025	0.	8.7643e-004
941	-2.4957e-002	-0.17667	0.	8.0231e-004
942	-0.12681	4.4667e-002	0.	3.399e-003
943	-8.3679e-002	0.22097	0.	9.7859e-003
944	-9.3121e-002	0.19892	0.	7.8646e-003
945	-0.11904	0.1994	0.	4.5774e-003
946	-0.15576	0.2761	0.	1.3432e-003
947	-8.5524e-002	0.16218	0.	9.5708e-003
948	-4.1688e-002	-0.18762	0.	5.7774e-004
949	-4.0219e-002	0.39585	0.	6.03e-004
950	-0.10424	0.37887	0.	5.1361e-004
951	-8.775e-002	9.1616e-003	0.	9.8014e-003
952	-5.025e-002	5.4756e-002	0.	2.5394e-002
953	-2.0815e-002	0.23838	0.	3.7127e-002
954	-9.8041e-002	0.25276	0.	4.8627e-003
955	-2.1042e-002	0.33788	0.	2.2215e-003
956	-0.13229	0.17756	0.	2.9381e-003
957	-0.1576	-0.22244	0.	8.6363e-005
958	-0.12525	8.439e-002	0.	2.5123e-003
959	-0.16238	0.14008	0.	1.1311e-003
960	-0.15654	0.36636	0.	3.4866e-004
961	-0.1554	-0.15457	0.	3.6945e-004
962	-8.775e-002	0.11196	0.	6.0786e-003
963	-8.6948e-002	-0.12078	0.	1.5466e-003
964	-6.9e-002	1.6646e-002	0.	1.7894e-002
965	-0.10914	0.36248	0.	6.4563e-004
966	-0.10904	-0.15477	0.	6.406e-004
967	-0.16589	8.9335e-002	0.	7.0538e-004
968	-3.8792e-002	0.3265	0.	2.7857e-003
969	-4.2083e-002	-0.13909	0.	1.7527e-003
970	-6.5816e-002	0.36876	0.	9.1093e-004
971	-6.5921e-002	-0.15785	0.	9.3678e-004
972	-0.16275	5.5999e-002	0.	1.5364e-003
973	-7.3864e-002	-2.6556e-002	0.	1.1063e-002
974	-0.13044	0.21732	0.	3.2674e-003
975	-0.16124	-7.2709e-002	0.	1.2686e-003
976	-0.1599	0.43162	0.	8.3911e-005
977	-5.6542e-002	0.33178	0.	2.1868e-003
978	-0.11595	-0.23376	0.	1.5999e-004
979	-0.15979	-4.7476e-002	0.	1.6579e-003
980	-2.4049e-002	0.35872	0.	1.4392e-003
981	-9.5943e-002	-2.9524e-002	0.	6.226e-003
982	-0.12372	0.14752	0.	3.0208e-003
983	-0.16339	0.17548	0.	1.7611e-003
984	-2.5781e-002	-0.23001	0.	3.3275e-004
985	-2.3522e-002	0.43946	0.	3.3508e-004
986	-6.9e-002	6.1387e-002	0.	1.3613e-002
987	-0.1226	0.23624	0.	3.4054e-003
988	-8.775e-002	5.0518e-002	0.	9.1811e-003
989	-0.12183	0.44511	0.	1.3687e-004
990	-8.775e-002	7.2393e-002	0.	7.4327e-003
991	-5.025e-002	9.4131e-002	0.	1.6418e-002
992	-1.367e-002	-7.2008e-002	0.	9.9935e-003
993	-0.15092	0.32811	0.	7.0163e-004
994	-7.8816e-002	0.43071	0.	2.5674e-004
995	-1.8074e-002	0.40146	0.	5.9561e-004
996	-1.8242e-002	-0.19234	0.	5.6842e-004
997	-5.1589e-002	0.18369	0.	2.8517e-002
998	-0.12131	-7.0015e-002	0.	2.2713e-003
999	-0.12406	0.27853	0.	2.1636e-003
1000	-0.16245	0.22476	0.	1.8904e-003
1001	-0.16275	-1.7439e-002	0.	1.9742e-003
1002	-0.12525	-2.561e-003	0.	3.8317e-003
1003	-0.14253	0.289	0.	1.4287e-003
1004	-0.12525	0.1257	0.	2.2855e-003
1005	-0.16275	0.10613	0.	5.3727e-004
1006	-1.8926e-002	-0.10978	0.	3.6989e-003
1007	-0.10506	0.29124	0.	2.4506e-003
1008	-7.0742e-002	0.26993	0.	6.8937e-003
1009	-0.14352	-0.17292	0.	2.9782e-004
1010	-0.16226	0.29593	0.	9.9364e-004
1011	-0.16275	1.9029e-002	0.	1.9993e-003
1012	-5.025e-002	2.5823e-002	0.	3.4923e-002
1013	-0.15297	-0.10224	0.	9.0553e-004
1014	-1.7083e-002	-4.519e-002	0.	2.1182e-002
1015	-6.9e-002	0.10305	0.	9.9878e-003
1016	-0.12525	0.10505	0.	2.2418e-003
1017	-8.8717e-002	0.41467	0.	3.0414e-004
1018	-8.8579e-002	-0.20378	0.	3.2272e-004
1019	-0.10529	-0.16906	0.	5.0992e-004
1020	-0.13441	-0.13155	0.	6.9601e-004
1021	-0.12954	0.3209	0.	1.0408e-003
1022	-0.14987	0.2563	0.	1.8242e-003
1023	-6.1826e-002	0.39234	0.	5.7314e-004
1024	-6.0328e-002	-0.18294	0.	5.6972e-004
1025	-0.10379	0.15392	0.	5.1865e-003
1026	-0.16434	0.19169	0.	1.9176e-003
1027	-4.8911e-002	0.16557	0.	2.6999e-002
