Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Magnetic Flux Density (T)
2920	-0.4	0.	-5.625e-002	0.4751
3550	-0.3875	0.	-7.5e-002	0.2976
3551	-0.3625	0.	-7.5e-002	0.25036
3555	-0.4	0.	-6.875e-002	0.36748
3559	-0.325	0.	-7.5e-002	0.18682
3563	-0.275	0.	-7.5e-002	0.1243
3567	-0.225	0.	-7.5e-002	8.3775e-002
3570	-0.175	0.	-7.5e-002	8.4278e-002
3575	-0.125	0.	-7.5e-002	0.12264
3581	-7.5e-002	0.	-7.5e-002	0.18524
3586	-3.75e-002	0.	-7.5e-002	0.25336
3589	-1.25e-002	0.	-7.5e-002	0.30142
3595	0.	0.	-6.875e-002	0.36991
170	0.	0.	-5.e-002	0.32988
179	-0.4	0.	-5.e-002	0.35918
273	-0.375	0.	-7.5e-002	0.22374
274	-0.4	0.	-7.5e-002	0.25226
275	-0.35	0.	-7.5e-002	0.15912
276	-0.3	0.	-7.5e-002	0.13547
277	-0.25	0.	-7.5e-002	0.10064
278	-0.2	0.	-7.5e-002	7.87e-002
279	-0.15	0.	-7.5e-002	8.3243e-002
280	-0.1	0.	-7.5e-002	0.11565
281	-5.e-002	0.	-7.5e-002	0.2056
282	-2.5e-002	0.	-7.5e-002	0.19686
283	0.	0.	-7.5e-002	0.20825
293	-0.4	0.	-6.25e-002	0.37348
297	0.	0.	-6.25e-002	0.29108
364	1.	0.	-9.7727e-002	9.1391e-004
365	1.	0.	-0.19545	8.253e-004
366	1.	0.	-0.29318	7.8883e-004
367	1.	0.	-0.39091	6.5344e-004
368	1.	0.	-0.48864	5.2249e-004
369	1.	0.	-0.58636	4.2301e-004
370	1.	0.	-0.68409	3.3268e-004
371	1.	0.	-0.78182	2.1816e-004
372	1.	0.	-0.87955	1.3969e-004
373	1.	0.	-0.97727	7.9994e-005
384	0.9	0.	-1.075	7.1261e-005
385	0.8	0.	-1.075	1.3397e-004
386	0.7	0.	-1.075	2.0625e-004
387	0.6	0.	-1.075	2.7428e-004
388	0.5	0.	-1.075	3.3384e-004
389	0.4	0.	-1.075	3.7663e-004
390	0.3	0.	-1.075	4.2115e-004
391	0.2	0.	-1.075	3.8627e-004
392	0.1	0.	-1.075	3.7494e-004
393	-2.2204e-016	0.	-1.075	2.7433e-004
394	-0.1	0.	-1.075	1.3115e-004
395	-0.2	0.	-1.075	9.1493e-005
396	-0.3	0.	-1.075	1.5724e-004
397	-0.4	0.	-1.075	2.7311e-004
398	-0.5	0.	-1.075	3.5909e-004
399	-0.6	0.	-1.075	3.9728e-004
400	-0.7	0.	-1.075	3.9833e-004
401	-0.8	0.	-1.075	3.578e-004
402	-0.9	0.	-1.075	3.3673e-004
403	-1.	0.	-1.075	2.6296e-004
404	-1.1	0.	-1.075	2.2138e-004
405	-1.2	0.	-1.075	1.4227e-004
406	-1.3	0.	-1.075	6.0633e-005
412	-1.4	0.	-0.97727	5.9945e-005
413	-1.4	0.	-0.87955	1.6016e-004
414	-1.4	0.	-0.78182	2.1947e-004
415	-1.4	0.	-0.68409	3.3555e-004
416	-1.4	0.	-0.58636	4.2302e-004
417	-1.4	0.	-0.48864	5.1699e-004
418	-1.4	0.	-0.39091	6.4728e-004
419	-1.4	0.	-0.29318	7.4286e-004
420	-1.4	0.	-0.19545	8.3502e-004
421	-1.4	0.	-9.7727e-002	9.0311e-004
427	0.1	0.	0.	0.11632
428	0.2	0.	0.	2.5925e-002
429	0.3	0.	0.	1.4793e-002
430	0.4	0.	0.	6.1148e-003
431	0.5	0.	0.	3.6213e-003
432	0.6	0.	0.	2.0009e-003
433	0.7	0.	0.	1.6143e-003
434	0.8	0.	0.	1.1522e-003
435	0.9	0.	0.	9.6621e-004
436	-1.3	0.	0.	9.4961e-004
437	-1.2	0.	0.	1.1575e-003
438	-1.1	0.	0.	1.5228e-003
439	-1.	0.	0.	2.0175e-003
440	-0.9	0.	0.	3.5314e-003
441	-0.8	0.	0.	5.2636e-003
442	-0.7	0.	0.	1.1009e-002
443	-0.6	0.	0.	2.6982e-002
444	-0.5	0.	0.	8.7749e-002
541	0.	0.	0.	0.40333
542	-0.4	0.	0.	0.39858
547	1.	0.	-1.075	3.7117e-005
548	1.	0.	0.	9.207e-004
549	-1.4	0.	-1.075	3.5049e-005
550	-1.4	0.	0.	9.122e-004
724	0.1638	0.	-0.56272	2.1973e-003
725	-0.55	0.	-0.575	1.9217e-003
726	-0.46465	0.	-0.33477	9.3674e-003
727	8.6505e-002	0.	-0.32787	9.6978e-003
728	-0.975	0.	-0.48295	1.2102e-003
729	0.58879	0.	-0.49773	1.0148e-003
730	-0.24517	0.	-0.45615	3.9528e-003
731	-0.18939	0.	-0.76903	5.4353e-004
732	-0.15057	0.	-0.25827	1.8362e-002
733	4.3262e-002	0.	-0.19381	3.4755e-002
734	-0.44908	0.	-0.18306	3.1714e-002
735	0.33558	0.	-0.39273	3.2923e-003
736	-0.73102	0.	-0.41415	3.0446e-003
737	0.48534	0.	-0.79679	5.3632e-004
738	-0.90853	0.	-0.79126	5.1329e-004
739	2.0833e-002	0.	-0.53333	2.7319e-003
740	-0.46248	0.	-0.925	4.3902e-004
741	0.14728	0.	-0.79278	6.9788e-004
742	-0.27033	0.	-0.27303	1.7239e-002
743	-4.2361e-002	0.	-0.44306	4.6348e-003
744	-1.2403	0.	-0.73413	3.1859e-004
745	0.67945	0.	-0.76415	3.8483e-004
746	-0.42292	0.	-0.6375	1.5289e-003
747	-0.29272	0.	-0.22129	2.9542e-002
748	0.61667	0.	-0.32197	1.649e-003
