Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Magnetic Flux Density (T)
702	5.20E-17	3.61E-16	0	6.41E-02
703	1.05E-02	1.83E-16	0	6.74E-02
786	0.2815	-0.22042	0	-5.62E-05
787	0.2815	-0.19083	0	-1.64E-04
788	0.2815	-0.16125	0	-2.55E-04
789	0.2815	-0.13167	0	-3.48E-04
790	0.2815	-0.10208	0	-5.78E-04
791	0.2815	-7.25E-02	0	-6.87E-04
792	0.2815	-4.29E-02	0	-9.32E-04
793	0.2815	-1.33E-02	0	-1.13E-03
794	0.2815	1.63E-02	0	-1.48E-03
795	0.2815	4.58E-02	0	-1.68E-03
796	0.2815	7.54E-02	0	-1.81E-03
797	0.2815	0.105	0	-1.87E-03
798	0.2815	0.13458	0	-1.84E-03
799	0.2815	0.16417	0	-1.71E-03
800	0.2815	0.19375	0	-1.49E-03
801	0.2815	0.22333	0	-1.19E-03
802	0.2815	0.25292	0	-9.78E-04
803	0.2815	0.2825	0	-7.78E-04
804	0.2815	0.31208	0	-5.18E-04
805	0.2815	0.34167	0	-3.73E-04
806	0.2815	0.37125	0	-2.43E-04
807	0.2815	0.40083	0	-1.26E-04
808	0.2815	0.43042	0	-5.85E-05
827	0.25187	0.46	0	-2.19E-05
828	0.22224	0.46	0	-1.84E-05
829	0.19261	0.46	0	-7.61E-06
830	0.16297	0.46	0	0
831	0.13334	0.46	0	3.09E-05
832	0.10371	0.46	0	5.87E-05
833	7.41E-02	0.46	0	8.52E-05
834	4.44E-02	0.46	0	0
835	1.48E-02	0.46	0	1.31E-04
836	-1.48E-02	0.46	0	3.35E-05
837	-4.44E-02	0.46	0	1.26E-04
838	-7.41E-02	0.46	0	9.27E-05
839	-0.10371	0.46	0	0
840	-0.13334	0.46	0	1.87E-05
841	-0.16297	0.46	0	1.07E-05
842	-0.19261	0.46	0	-1.18E-05
843	-0.22224	0.46	0	-1.47E-05
844	-0.25187	0.46	0	-1.89E-05
854	-0.2815	0.43042	0	-5.33E-05
855	-0.2815	0.40083	0	-1.60E-04
856	-0.2815	0.37125	0	-2.61E-04
857	-0.2815	0.34167	0	-3.74E-04
858	-0.2815	0.31208	0	-4.84E-04
859	-0.2815	0.2825	0	-7.00E-04
860	-0.2815	0.25292	0	-9.94E-04
861	-0.2815	0.22333	0	-1.30E-03
862	-0.2815	0.19375	0	-1.48E-03
863	-0.2815	0.16417	0	-1.69E-03
864	-0.2815	0.13458	0	-1.82E-03
865	-0.2815	0.105	0	-1.87E-03
866	-0.2815	7.54E-02	0	-1.83E-03
867	-0.2815	4.58E-02	0	-1.67E-03
868	-0.2815	1.63E-02	0	-1.43E-03
869	-0.2815	-1.33E-02	0	-1.22E-03
870	-0.2815	-4.29E-02	0	-9.57E-04
871	-0.2815	-7.25E-02	0	-7.34E-04
872	-0.2815	-0.10208	0	-5.19E-04
873	-0.2815	-0.13167	0	-3.37E-04
874	-0.2815	-0.16125	0	-2.44E-04
875	-0.2815	-0.19083	0	-1.58E-04
876	-0.2815	-0.22042	0	-5.67E-05
886	-0.25187	-0.25	0	-1.82E-05
887	-0.22224	-0.25	0	-2.33E-05
888	-0.19261	-0.25	0	-6.19E-06
889	-0.16297	-0.25	0	0
890	-0.13334	-0.25	0	2.90E-05
891	-0.10371	-0.25	0	1.06E-04
892	-7.41E-02	-0.25	0	1.06E-04
893	-4.44E-02	-0.25	0	0
894	-1.48E-02	-0.25	0	1.67E-04
895	1.48E-02	-0.25	0	0
896	4.44E-02	-0.25	0	1.38E-04
897	7.41E-02	-0.25	0	8.50E-05
898	0.10371	-0.25	0	0
899	0.13334	-0.25	0	4.65E-05
900	0.16297	-0.25	0	0
901	0.19261	-0.25	0	-3.52E-06
902	0.22224	-0.25	0	-1.90E-05
903	0.25187	-0.25	0	-1.84E-05
908	0.2815	0.46	0	-1.24E-05
909	0.2815	-0.25	0	0
910	-0.2815	0.46	0	-1.18E-05
911	-0.2815	-0.25	0	0
912	-0.16032	0.25796	0	-4.73E-04
913	0.15631	0.25639	0	-5.25E-04
914	0.15754	-5.44E-02	0	-2.37E-04
915	-0.15321	-4.83E-02	0	-1.69E-04
916	-1.79E-02	0.33892	0	2.81E-03
917	1.79E-02	-0.12892	0	2.95E-03
918	-1.40E-03	-6.78E-02	0	1.25E-02
919	1.40E-03	0.2778	0	1.03E-02
920	-0.1565	0.12635	0	-3.55E-03
921	0.1565	0.12635	0	-3.50E-03
922	9.65E-02	-2.46E-02	0	9.94E-04
923	9.44E-02	0.238	0	1.47E-03
924	-9.15E-02	-2.77E-02	0	2.13E-03
925	-9.40E-02	0.23552	0	1.21E-03
926	7.40E-02	0.29759	0	2.89E-03
927	-7.40E-02	-8.76E-02	0	2.89E-03
928	0.12174	5.04E-02	0	-4.07E-03
929	-0.1267	4.57E-02	0	-3.69E-03
930	-4.97E-02	-4.40E-02	0	9.52E-03
931	4.97E-02	0.25401	0	9.95E-03
932	0.17455	-0.15052	0	4.59E-05
933	0.17455	0.36052	0	3.98E-05
934	-0.17455	-0.15052	0	3.62E-05
935	-0.17455	0.36052	0	7.01E-05
936	1.10E-02	-3.01E-02	0	3.22E-02
937	-1.10E-02	0.24007	0	3.14E-02
938	8.99E-02	-9.01E-02	0	1.94E-03
939	-8.99E-02	0.30011	0	1.94E-03
940	9.70E-02	0.1509	0	-6.71E-03
941	-9.71E-02	0.15077	0	-6.88E-03
942	-8.16E-02	-0.16852	0	7.86E-04
943	8.16E-02	0.37852	0	8.41E-04
944	0.12897	0.17938	0	-2.99E-03
945	-0.12897	0.17938	0	-3.15E-03
946	-4.78E-02	0.27446	0	7.02E-03
947	4.78E-02	-6.45E-02	0	6.82E-03
948	6.28E-02	0.22276	0	5.27E-03
949	5.89E-02	-1.54E-02	0	8.02E-03
